code;description;price;image;puntuation;altImage;fecha
;Batería para Leica modelo GEB121;EUR 25,90;https://images-eu.ssl-images-amazon.com/images/I/41kdlJdoI-L._AC_US218_.jpg;;Batería para Leica modelo GEB121;2018-10-25 19:35:21.006785
B00G58A8AS;|2x Batería Panasonic DMW-BMB9 E || Leica BP-DC9 E para Panasonic Lumix DMC-FZ40 || DMC-FZ45 || DMC-FZ47 || DMC-FZ48 || DMC-FZ60 || DMC-FZ62 || DMC-FZ70 || DMC-FZ72 || DMC-FZ100 || DMC-FZ150 - Leica V-LUX 2 || V-LUX 3|;EUR 30,99;https://images-eu.ssl-images-amazon.com/images/I/51KdKkudPDL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;|2x Batería Panasonic DMW-BMB9 E || Leica BP-DC9 E para Panasonic Lumix DMC-FZ40 || DMC-FZ45 || DMC-FZ47 || DMC-FZ48 || DMC-FZ60 || DMC-FZ62 || DMC-FZ70 || DMC-FZ72 || DMC-FZ100 || DMC-FZ150 - Leica V-LUX 2 || V-LUX 3|;2018-10-25 19:35:21.009784
B01BWMAUYU;Panasonic Lumix DMC-TZ100EG-K - Cámara Digital compacta (20.1 MP, 5472 x 3648 Pixeles, Mos, 10x, 4K Ultra HD), Color Negro - Versión española;EUR 499,00;https://images-eu.ssl-images-amazon.com/images/I/41ktw3sSLsL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Panasonic Lumix DMC-TZ100EG-K - Cámara Digital compacta (20.1 MP, 5472 x 3648 Pixeles, Mos, 10x, 4K Ultra HD), Color Negro - Versión española;2018-10-25 19:35:21.012792
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:21.015790
B07CXGGMJZ;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 29,00;https://images-eu.ssl-images-amazon.com/images/I/41zJqX0SMBL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:21.018779
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:23.179601
;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/513unI7cMVL._AC_US218_.jpg;;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;2018-10-25 19:35:23.182600
B00G58A8AS;|2x Batería Panasonic DMW-BMB9 E || Leica BP-DC9 E para Panasonic Lumix DMC-FZ40 || DMC-FZ45 || DMC-FZ47 || DMC-FZ48 || DMC-FZ60 || DMC-FZ62 || DMC-FZ70 || DMC-FZ72 || DMC-FZ100 || DMC-FZ150 - Leica V-LUX 2 || V-LUX 3|;EUR 30,99;https://images-eu.ssl-images-amazon.com/images/I/51KdKkudPDL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;|2x Batería Panasonic DMW-BMB9 E || Leica BP-DC9 E para Panasonic Lumix DMC-FZ40 || DMC-FZ45 || DMC-FZ47 || DMC-FZ48 || DMC-FZ60 || DMC-FZ62 || DMC-FZ70 || DMC-FZ72 || DMC-FZ100 || DMC-FZ150 - Leica V-LUX 2 || V-LUX 3|;2018-10-25 19:35:23.184598
;FOTGA Leica M39 - Adaptador de objetivo a Micro 4/3 M43 G2 EP1 EP5 GF3 GF6 GX7 EPL5 GH2 GH3 GH4 GH5 GH5S (39 mm);EUR 17,15;https://images-eu.ssl-images-amazon.com/images/I/418MA1sye1L._AC_US218_.jpg;;FOTGA Leica M39 - Adaptador de objetivo a Micro 4/3 M43 G2 EP1 EP5 GF3 GF6 GX7 EPL5 GH2 GH3 GH4 GH5 GH5S (39 mm);2018-10-25 19:35:23.186598
B00SGYTW8I;Neewer 2-pieza TT560 Speedlite Flash para Canon Nikon Sony Olympus Panasonic Pentax Fujifilm Sigma Minolta Leica y Otras Cámaras DSLR con Zapata Caliente de Contacto-único;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/51L7yezT3wL._AC_US218_.jpg;3,7 de un máximo de 5 estrellas;Neewer 2-pieza TT560 Speedlite Flash para Canon Nikon Sony Olympus Panasonic Pentax Fujifilm Sigma Minolta Leica y Otras Cámaras DSLR con Zapata Caliente de Contacto-único;2018-10-25 19:35:23.188596
B00857JIVC;Leica X2 - Cámara digital;EUR 860,00;https://images-eu.ssl-images-amazon.com/images/I/41BmyPtufKL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica X2 - Cámara digital;2018-10-25 19:35:23.190595
B01M28XX3N;Neewer 1,25x-2,5x Visor de ángulo recto con 8 adaptadores de montaje para Canon, Nikon, Pentax, Panasonic, Minolta, Leica y otras cámaras digitales DSLR;EUR 32,99;https://images-eu.ssl-images-amazon.com/images/I/41B1P4gAz1L._AC_US218_.jpg;3,2 de un máximo de 5 estrellas;Neewer 1,25x-2,5x Visor de ángulo recto con 8 adaptadores de montaje para Canon, Nikon, Pentax, Panasonic, Minolta, Leica y otras cámaras digitales DSLR;2018-10-25 19:35:23.192594
B001SN77I6;Leica TRI100 - Trípode con ajuste fino de gran sencillez para medidores y niveles láser (altura máxima 1,74 m);EUR 86,46;https://images-eu.ssl-images-amazon.com/images/I/31jKDXITzwL._AC_US218_.jpg;4 de un máximo de 5 estrellas;Leica TRI100 - Trípode con ajuste fino de gran sencillez para medidores y niveles láser (altura máxima 1,74 m);2018-10-25 19:35:23.194603
;Batería para Leica modelo GEB-121;EUR 25,90;https://images-eu.ssl-images-amazon.com/images/I/41kdlJdoI-L._AC_US218_.jpg;;Batería para Leica modelo GEB-121;2018-10-25 19:35:23.196606
;herramienta de 6 pulgadas de uñas multifunción quitar, pegamento destornillador para el panel de la puerta del coche. Herramienta Leica 1pc;EUR 1,99;https://images-eu.ssl-images-amazon.com/images/I/31M8fhWcRIL._AC_US218_.jpg;;herramienta de 6 pulgadas de uñas multifunción quitar, pegamento destornillador para el panel de la puerta del coche. Herramienta Leica 1pc;2018-10-25 19:35:23.198601
B00H7WB6XY;CELLONIC® Cargador DE-A98A,DE-A99B para Panasonic DMW-BLE9, DMW-BLG10, Leica BP-DC15 (Leica D-Lux, Panasonic Lumix DMC-LX100, Lumix DMC-GX7 -GX80 -GX9, Lumix DMC-TZ101 -TZ100 DMC -TZ81 -TZ80, DMC-GF6 -GF6x, -GF3, -GF5, -GF6X, DMC-S6, Lumix DC-TC91) - incl. fuente alimentación + cargador de coche - cargador corriente, cargador automóvil, cargador bateria cámara;EUR 13,95;https://images-eu.ssl-images-amazon.com/images/I/51FvFJF3WpL._AC_US218_.jpg;2,7 de un máximo de 5 estrellas;CELLONIC® Cargador DE-A98A,DE-A99B para Panasonic DMW-BLE9, DMW-BLG10, Leica BP-DC15 (Leica D-Lux, Panasonic Lumix DMC-LX100, Lumix DMC-GX7 -GX80 -GX9, Lumix DMC-TZ101 -TZ100 DMC -TZ81 -TZ80, DMC-GF6 -GF6x, -GF3, -GF5, -GF6X, DMC-S6, Lumix DC-TC91) - incl. fuente alimentación + cargador de coche - cargador corriente, cargador automóvil, cargador bateria cámara;2018-10-25 19:35:23.200599
;Leica T TYP 701 - Cámara digital;EUR 1.736,00;https://images-eu.ssl-images-amazon.com/images/I/41dAlk5LwaL._AC_US218_.jpg;;Leica T TYP 701 - Cámara digital;2018-10-25 19:35:23.202599
;Baoblaze Cochera Sombra de Sol Sombrero Gorra Decoración de Hogar Juguete Educativo;EUR 13,99 - EUR 15,99;https://images-eu.ssl-images-amazon.com/images/I/51B4AH5hxsL._AC_US218_.jpg;;Baoblaze Cochera Sombra de Sol Sombrero Gorra Decoración de Hogar Juguete Educativo;2018-10-25 19:35:23.204602
B06WLR536L;K&F Concept Anillo de Adaptador de lente LM-NEX Leica M Montaje de la Lente a Sony Alpha NEX E-mount Cámara;EUR 19,99;https://images-eu.ssl-images-amazon.com/images/I/51KOYuXmJKL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;K&F Concept Anillo de Adaptador de lente LM-NEX Leica M Montaje de la Lente a Sony Alpha NEX E-mount Cámara;2018-10-25 19:35:23.208596
386828530X;Eyes Wide Open! 100 Years of Leica Photography;EUR 78,67;https://images-eu.ssl-images-amazon.com/images/I/510Cg76O-nL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Eyes Wide Open! 100 Years of Leica Photography;2018-10-25 19:35:23.211593
B00G58AB46;|2x Batería Panasonic DMW-BCJ13 / Leica BP-DC10E para Panasonic Lumix DMC-LX5 || DMC-LX7 || Leica D-LUX 5 || D-LUX 6|;EUR 29,29;https://images-eu.ssl-images-amazon.com/images/I/51ukh9lLNiL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;|2x Batería Panasonic DMW-BCJ13 / Leica BP-DC10E para Panasonic Lumix DMC-LX5 || DMC-LX7 || Leica D-LUX 5 || D-LUX 6|;2018-10-25 19:35:23.213592
;vhbw Filtro de densidad neutra ND4 gris de 82mm para objetivos de cámaras Leica Vario-Elmarit-SL 1:2,8/4/24-90 mm ASPH.;EUR 10,99;https://images-eu.ssl-images-amazon.com/images/I/31gzDbcHEKL._AC_US218_.jpg;;vhbw Filtro de densidad neutra ND4 gris de 82mm para objetivos de cámaras Leica Vario-Elmarit-SL 1:2,8/4/24-90 mm ASPH.;2018-10-25 19:35:23.214582
;First2savvv XJPT-TYP109-D10S10 marron oscuro Funda Cámara cuero de la PU cámara digital bolsa caso cubierta para Leica D-LUX (Typ 109) + Correa de la camara;EUR 13,99;https://images-eu.ssl-images-amazon.com/images/I/51z8AqwQ6lL._AC_US218_.jpg;;First2savvv XJPT-TYP109-D10S10 marron oscuro Funda Cámara cuero de la PU cámara digital bolsa caso cubierta para Leica D-LUX (Typ 109) + Correa de la camara;2018-10-25 19:35:23.216580
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:23.219578
B07CXGGMJZ;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 29,00;https://images-eu.ssl-images-amazon.com/images/I/41zJqX0SMBL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:23.222576
;Minox DCM Leica - Accesorio para cámara (220 g, 68 mm, 71 mm, Negro) (importado);EUR 299,99;https://images-eu.ssl-images-amazon.com/images/I/41l8B6KK2NL._AC_US218_.jpg;;Minox DCM Leica - Accesorio para cámara (220 g, 68 mm, 71 mm, Negro) (importado);2018-10-25 19:35:25.661692
386828530X;Eyes Wide Open! 100 Years of Leica Photography;EUR 78,67;https://images-eu.ssl-images-amazon.com/images/I/510Cg76O-nL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Eyes Wide Open! 100 Years of Leica Photography;2018-10-25 19:35:25.663690
;Leica - Prismáticos Trinovid;EUR 1.295,00;https://images-eu.ssl-images-amazon.com/images/I/51-f4dnFx1L._AC_US218_.jpg;;Leica - Prismáticos Trinovid;2018-10-25 19:35:25.665689
;Leica Fotografie International. Juni/Juli 2001. 5/2001. Enthält: Portfolios: Ursula Hillmann - New York bei Tag und Nacht. Ladislav Drezdovicz - Paradies der armen Leute. Heiko Schmidt - Abenteuer Fotografie. Stephan Hathaway - Spaziergang mit Wölfen. u.v.m.;EUR 19,00;https://images-eu.ssl-images-amazon.com/images/G/30/x-site/icons/no-img-sm._CB1303168197_AC_US218_.gif;;Leica Fotografie International. Juni/Juli 2001. 5/2001. Enthält: Portfolios: Ursula Hillmann - New York bei Tag und Nacht. Ladislav Drezdovicz - Paradies der armen Leute. Heiko Schmidt - Abenteuer Fotografie. Stephan Hathaway - Spaziergang mit Wölfen. u.v.m.;2018-10-25 19:35:25.667688
;atFoliX Filtro de Privacidad para Huawei Mate 20 X Película de Privacidad - FX-Undercover 4 vías privacidad Lámina Protectora de Pantalla;EUR 8,89;https://images-eu.ssl-images-amazon.com/images/I/41zDhFF5kdL._AC_US218_.jpg;;atFoliX Filtro de Privacidad para Huawei Mate 20 X Película de Privacidad - FX-Undercover 4 vías privacidad Lámina Protectora de Pantalla;2018-10-25 19:35:25.668687
;Leica Lino P5 - Nivel láser de 5 puntos (alcance hasta 30 m);EUR 212,16;https://images-eu.ssl-images-amazon.com/images/I/41mghA-ulAL._AC_US218_.jpg;;Leica Lino P5 - Nivel láser de 5 puntos (alcance hasta 30 m);2018-10-25 19:35:25.671686
;Eeayyygch Minimalista Moderna Sala de Estar Lámpara de Cristal Luz neoclásica Estudio de Lujo Personalidad Creativa Cristal Bar Restaurante Restaurante Candelabros, Diameter600-withlightsource (W);EUR 43,70;https://images-eu.ssl-images-amazon.com/images/I/41H+FrFlZ1L._AC_US218_.jpg;;Eeayyygch Minimalista Moderna Sala de Estar Lámpara de Cristal Luz neoclásica Estudio de Lujo Personalidad Creativa Cristal Bar Restaurante Restaurante Candelabros, Diameter600-withlightsource (W);2018-10-25 19:35:25.673685
B074S247ZV;MegaGear Leica C Typ 112 - Protector de pantalla óptico para cámara LCD, transparente;EUR 11,99;https://images-eu.ssl-images-amazon.com/images/I/31+C5ExEnxL._AC_US218_.jpg;5 de un máximo de 5 estrellas;MegaGear Leica C Typ 112 - Protector de pantalla óptico para cámara LCD, transparente;2018-10-25 19:35:25.675683
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:25.678691
;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/41sc43hZMzL._AC_US218_.jpg;;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;2018-10-25 19:35:25.680690
;Eeayyygch Medias Deportivas de Secado rápido Camisa de Entrenamiento de Baloncesto para Hombre de Manga Corta Ejecución de Secado rápido Ropa de Fitness Transpirable (Color : Azul, tamaño : X-Large);EUR 32,49;https://images-eu.ssl-images-amazon.com/images/I/41uVqpvZcpL._AC_US218_.jpg;;Eeayyygch Medias Deportivas de Secado rápido Camisa de Entrenamiento de Baloncesto para Hombre de Manga Corta Ejecución de Secado rápido Ropa de Fitness Transpirable (Color : Azul, tamaño : X-Large);2018-10-25 19:35:25.682689
;atFoliX Huawei Mate 20 RS Lámina Protectora de Pantalla - 3 x FX-Antireflex-HD antirreflectante de Alta resolución Protector Película;EUR 7,29;https://images-eu.ssl-images-amazon.com/images/I/51lHM6JgTGL._AC_US218_.jpg;;atFoliX Huawei Mate 20 RS Lámina Protectora de Pantalla - 3 x FX-Antireflex-HD antirreflectante de Alta resolución Protector Película;2018-10-25 19:35:25.685678
;DURAGADGET Set de limpieza para Lente/Objetivo Panasonic H-HSA12035 Lumix G Vario 12-35mm f/2.8 II ASPH, H-HSA35100 35-100mm f/2.8 II, H-ES12060 Leica DG Elmarit 12-60mm f/2.8-4 ASPH;EUR 21,99;https://images-eu.ssl-images-amazon.com/images/I/41zWvNNf7wL._AC_US218_.jpg;;DURAGADGET Set de limpieza para Lente/Objetivo Panasonic H-HSA12035 Lumix G Vario 12-35mm f/2.8 II ASPH, H-HSA35100 35-100mm f/2.8 II, H-ES12060 Leica DG Elmarit 12-60mm f/2.8-4 ASPH;2018-10-25 19:35:25.687676
B010TYF8YE;iSupr8 - Super 8mm Vintage Video Camera - HD Video & Photo Effects;EUR 2,69;https://images-eu.ssl-images-amazon.com/images/I/81Lggqymo1L._AC_US218_.png;3,6 de un máximo de 5 estrellas;iSupr8 - Super 8mm Vintage Video Camera - HD Video & Photo Effects;2018-10-25 19:35:25.689675
B00LHFFQ3I;Leica 11081 - Objetivo Summicron-T 23F/2 ASPH;EUR 1.676,00;https://images-eu.ssl-images-amazon.com/images/I/41TbbY1r0OL._AC_US218_.jpg;3,8 de un máximo de 5 estrellas;Leica 11081 - Objetivo Summicron-T 23F/2 ASPH;2018-10-25 19:35:25.691674
;Como Romeo y Julieta;Escuchar con Unlimited;https://images-eu.ssl-images-amazon.com/images/I/61BlKB0txOL._AC_US218_.jpg;;Como Romeo y Julieta;2018-10-25 19:35:25.693673
;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 RS Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;EUR 6,49;https://images-eu.ssl-images-amazon.com/images/I/41m93H4T+gL._AC_US218_.jpg;;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 RS Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;2018-10-25 19:35:25.694673
;Batería de Alta Capacidad para Multimeter Leica Modelo GEB221;EUR 41,90;https://images-eu.ssl-images-amazon.com/images/I/4129LjN0BdL._AC_US218_.jpg;;Batería de Alta Capacidad para Multimeter Leica Modelo GEB221;2018-10-25 19:35:25.696749
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:25.699724
B07CXGGMJZ;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 29,00;https://images-eu.ssl-images-amazon.com/images/I/41zJqX0SMBL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:25.702723
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:27.890683
;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/513unI7cMVL._AC_US218_.jpg;;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;2018-10-25 19:35:27.893678
;Batería de Alta Capacidad para Multimeter Leica Modelo GEB221;EUR 41,90;https://images-eu.ssl-images-amazon.com/images/I/4129LjN0BdL._AC_US218_.jpg;;Batería de Alta Capacidad para Multimeter Leica Modelo GEB221;2018-10-25 19:35:27.895688
;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 RS Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;EUR 6,49;https://images-eu.ssl-images-amazon.com/images/I/41m93H4T+gL._AC_US218_.jpg;;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 RS Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;2018-10-25 19:35:27.897676
B000U0RVR0;Leica Trinovid 8 x 20 BCA;EUR 440,00;https://images-eu.ssl-images-amazon.com/images/I/41mh0ADfPPL._AC_US218_.jpg;4 de un máximo de 5 estrellas;Leica Trinovid 8 x 20 BCA;2018-10-25 19:35:27.899685
;Leica;EUR 20,00;https://images-eu.ssl-images-amazon.com/images/G/30/x-site/icons/no-img-sm._CB1303168197_AC_US218_.gif;;Leica;2018-10-25 19:35:27.901684
;Bruni Película Protectora para Huawei Mate 20 X Protector Película - 2 x Claro Lámina Protectora de Pantalla;EUR 3,49;https://images-eu.ssl-images-amazon.com/images/I/518yJWWSwiL._AC_US218_.jpg;;Bruni Película Protectora para Huawei Mate 20 X Protector Película - 2 x Claro Lámina Protectora de Pantalla;2018-10-25 19:35:27.903688
;MagiDeal Capucha de Lente de Repuesto Profesional de 55mm para Cámara Leica - Negro;EUR 4,01;https://images-eu.ssl-images-amazon.com/images/I/41u-dgr+-9L._AC_US218_.jpg;;MagiDeal Capucha de Lente de Repuesto Profesional de 55mm para Cámara Leica - Negro;2018-10-25 19:35:27.905686
;Leica Geosystems UAL 130 robusta, soporte magnético para Leica Lino Laser para regular la altura regulable.;EUR 80,07;https://images-eu.ssl-images-amazon.com/images/I/511CxOYJ1UL._AC_US218_.jpg;;Leica Geosystems UAL 130 robusta, soporte magnético para Leica Lino Laser para regular la altura regulable.;2018-10-25 19:35:27.906671
;Bruni Película Protectora para Huawei Mate 20 RS Protector Película - 2 x Claro Lámina Protectora de Pantalla;EUR 3,29;https://images-eu.ssl-images-amazon.com/images/I/51ms02I0AvL._AC_US218_.jpg;;Bruni Película Protectora para Huawei Mate 20 RS Protector Película - 2 x Claro Lámina Protectora de Pantalla;2018-10-25 19:35:27.908670
;Sungpunet - Botón de liberación de obturador suave para cámara Fujifilm X100 SLR, 1 unidad, color rojo;EUR 1,13;https://images-eu.ssl-images-amazon.com/images/I/31v6ZpkiEHL._AC_US218_.jpg;;Sungpunet - Botón de liberación de obturador suave para cámara Fujifilm X100 SLR, 1 unidad, color rojo;2018-10-25 19:35:27.910669
;Leica Fotografie International. Juni/Juli 2001. 5/2001. Enthält: Portfolios: Ursula Hillmann - New York bei Tag und Nacht. Ladislav Drezdovicz - Paradies der armen Leute. Heiko Schmidt - Abenteuer Fotografie. Stephan Hathaway - Spaziergang mit Wölfen. u.v.m.;EUR 19,00;https://images-eu.ssl-images-amazon.com/images/G/30/x-site/icons/no-img-sm._CB1303168197_AC_US218_.gif;;Leica Fotografie International. Juni/Juli 2001. 5/2001. Enthält: Portfolios: Ursula Hillmann - New York bei Tag und Nacht. Ladislav Drezdovicz - Paradies der armen Leute. Heiko Schmidt - Abenteuer Fotografie. Stephan Hathaway - Spaziergang mit Wölfen. u.v.m.;2018-10-25 19:35:27.912667
;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 X Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;EUR 6,89;https://images-eu.ssl-images-amazon.com/images/I/41n5cNod+9L._AC_US218_.jpg;;atFoliX Lámina Protectora de Pantalla para Huawei Mate 20 X Película Protectora - 3 x FX-Clear Ultra Transparente Protector Película;2018-10-25 19:35:27.914666
B01M29WGM9;Leica 10 x 42 prismáticos noctivid;EUR 2.294,10;https://images-eu.ssl-images-amazon.com/images/I/51c1HDi-TQL._AC_US218_.jpg;1 de un máximo de 5 estrellas;Leica 10 x 42 prismáticos noctivid;2018-10-25 19:35:27.916665
B07CJHVXHY;Jerseys de ciclismo - Jersey de bicicleta de manga corta transpirable con 3D Gel Pad Pantalones cortos de babero para equipo de bicicleta profesional , 003 , XL;EUR 30,00;https://images-eu.ssl-images-amazon.com/images/I/51aoIwFPx3L._AC_US218_.jpg;3 de un máximo de 5 estrellas;Jerseys de ciclismo - Jersey de bicicleta de manga corta transpirable con 3D Gel Pad Pantalones cortos de babero para equipo de bicicleta profesional , 003 , XL;2018-10-25 19:35:27.917665
;atFoliX Película Protectora para Huawei Mate 20 X Lámina Protectora de Pantalla - 3 x FX-Antireflex Anti-Reflectante Protector Película;EUR 6,69;https://images-eu.ssl-images-amazon.com/images/I/414ODeKTs9L._AC_US218_.jpg;;atFoliX Película Protectora para Huawei Mate 20 X Lámina Protectora de Pantalla - 3 x FX-Antireflex Anti-Reflectante Protector Película;2018-10-25 19:35:27.919663
;Metabones - Adaptador Leica m an MTF Rot;EUR 139,47;https://images-eu.ssl-images-amazon.com/images/I/41Fg8wwqAQL._AC_US218_.jpg;;Metabones - Adaptador Leica m an MTF Rot;2018-10-25 19:35:27.922666
B00FAKRB0M;Leica 806656 - Pack de medidor láser Disto D210 (80 m) + nivel láser Lino L2 (60 m) + accesorios;EUR 334,47;https://images-eu.ssl-images-amazon.com/images/I/41UvWLerVtL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica 806656 - Pack de medidor láser Disto D210 (80 m) + nivel láser Lino L2 (60 m) + accesorios;2018-10-25 19:35:27.925660
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:27.928658
B07CXGGMJZ;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 29,00;https://images-eu.ssl-images-amazon.com/images/I/41zJqX0SMBL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L/M-EOS M, K&F Concept Adaptador de Lente para Montar la Lente de Leica M LM Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:27.931656
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:30.134956
;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/41sc43hZMzL._AC_US218_.jpg;;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;2018-10-25 19:35:30.136955
